Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	en aan de	29	38	2	B	3, 10, 29, 40
4	4	3	er een soort	28	32	1	B	1, 28, 30, 32
12	8	2	een soort	14	40	1	B	1, 14, 16, 18, 27, 28, 30, 31, 32, 34, 35, 40
9	5	2	aan de	29	40	6	B	1, 3, 8, 10, 22, 25, 29, 39, 40
6	2	2	er een	28	32	3	B	1, 8, 10, 28, 30, 32
4	4	2	een beetje	18	17	3	B	2, 6, 9, 18
3	3	2	dat zijn	37	37	1	B	6, 37, 42
3	3	2	en dan	16	17	1	B	1, 16, 17
3	3	2	het zijn	14	21	1	B	7, 14, 27
2	2	2	liggen er	29	23	1	B	7, 29
2	2	2	maar dan	32	25	1	B	8, 32
2	2	2	zijn een	27	22	1	B	6, 27
24	8	1	een	14	41	11	B	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16, 18, 23, 27, 28, 30, 31, 32, 33, 34, 35, 40
17	15	1	het	16	37	1	B	7, 14, 16, 18, 19, 21, 27, 28, 30, 31, 32, 34, 35, 36, 38, 39, 43
16	4	1	soort	14	41	4	B	0, 1, 7, 8, 14, 16, 18, 22, 27, 28, 30, 31, 32, 34, 35, 40
15	8	1	en	16	45	4	B	1, 3, 5, 10, 16, 17, 23, 25, 28, 29, 31, 32, 33, 40, 45
14	10	1	zijn	14	42	6	B	1, 2, 3, 6, 7, 8, 14, 19, 21, 27, 32, 37, 38, 42
12	5	1	de	16	41	6	B	0, 1, 3, 7, 8, 10, 16, 22, 25, 29, 39, 40
11	11	1	uit	16	46	2	B	1, 8, 16, 18, 30, 31, 35, 36, 38, 43, 46
10	10	1	komen	16	45	2	B	1, 8, 16, 28, 30, 36, 38, 40, 43, 45
10	9	1	maar	18	29	1	B	8, 18, 27, 29, 30, 31, 32, 34, 35, 36
9	1	1	er	34	34	4	B	1, 7, 8, 10, 28, 29, 30, 32, 34
9	9	1	ja	12	37	2	B	8, 11, 12, 24, 31, 35, 37, 41, 44
8	8	1	wat	17	40	2	B	4, 9, 17, 27, 32, 36, 39, 43
7	7	1	staafje	13	30	3	B	5, 7, 10, 13, 23, 33, 34
7	7	1	van	27	33	4	B	0, 7, 8, 22, 27, 31, 32
6	1	1	dan	21	32	2	B	1, 8, 16, 17, 21, 32
6	3	1	dat	18	41	1	B	6, 18, 36, 37, 42, 46
5	5	1	die	15	24	1	B	2, 15, 19, 22, 25
5	5	1	hebben	16	19	2	B	7, 9, 16, 22, 25
5	5	1	tui	45	45	4	B	1, 3, 8, 10, 45
4	4	1	iets	25	24	1	A	17, 25, 31, 40
4	2	1	liggen	14	30	2	B	0, 7, 14, 29
4	4	1	lijken	28	31	1	B	4, 28, 32, 34
4	4	1	ook	17	32	1	B	3, 17, 33, 34
4	4	1	zitten	27	32	2	B	0, 10, 27, 31
3	3	1	deze	27	6	2	B	22, 25, 27
2	2	1	heel	33	28	1	B	6, 33
2	2	1	klein	33	34	1	B	0, 33
2	2	1	met	39	30	1	B	10, 39
2	2	1	niet	14	9	1	B	6, 14

