Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	ja eens even kijken	3	B	32, 34
2	4	waar staan die waar	9	B	26, 34
3	3	aan de zijkant	9	B	4, 8, 12
3	3	eens even kijken	33	B	2, 32, 34
3	3	van het kop	9	B	13, 20, 21
2	3	aan de voorkant	6	B	8, 13
2	3	een soort ja	10	B	3, 12
2	3	een soort schepje	6	B	3, 8
2	3	en er zitten	18	B	4, 21
2	3	even kijken horen	14	B	2, 15
2	3	waar staan die	9	B	26, 34
2	3	zijn een soort	9	B	4, 12
6	2	even kijken	33	B	2, 11, 15, 26, 32, 34
5	2	aan de	18	B	4, 8, 12, 13, 21
5	2	een soort	12	B	3, 4, 8, 12, 14
4	2	het kop	20	B	2, 13, 20, 21
3	2	dat zijn	8	B	27, 32, 34
3	2	er zitten	19	B	3, 4, 21
2	2	beetje schuin	2	B	19, 20
2	2	de de	8	B	13, 20
2	2	dit zijn	17	B	17, 33
2	2	een beetje	3	B	18, 20
2	2	een een	7	B	2, 8
2	2	en de	17	B	13, 29
2	2	er een	2	B	20, 21
2	2	het zijn	11	B	4, 14
2	2	ja een	16	B	3, 18
2	2	niet echt	16	B	4, 19
2	2	zitten een	6	B	3, 8
2	2	zitten er	9	B	13, 21
15	1	ja	32	B	3, 4, 6, 8, 9, 12, 13, 16, 18, 21, 26, 27, 30, 32, 34
10	1	een	20	B	2, 3, 4, 7, 8, 12, 14, 18, 20, 21
10	1	het	28	B	2, 4, 5, 8, 12, 13, 14, 20, 21, 29
9	1	de	30	B	4, 5, 8, 12, 13, 20, 21, 29, 33
8	1	zijn	31	B	4, 12, 14, 17, 27, 32, 33, 34
6	1	die	30	B	5, 12, 13, 14, 26, 34
6	1	en	26	B	4, 8, 13, 21, 22, 29
6	1	even	33	B	2, 11, 15, 26, 32, 34
6	1	zitten	19	B	3, 4, 8, 13, 20, 21
5	1	er	19	B	3, 4, 13, 20, 21
4	1	ik	22	B	5, 8, 12, 26
4	1	kop	20	B	2, 13, 20, 21
4	1	niet	17	B	4, 10, 19, 20
4	1	waar	23	B	12, 26, 29, 34
3	1	dit	32	B	2, 17, 33
3	1	hebben	28	B	2, 12, 29
3	1	je	3	B	12, 13, 14
3	1	maar	16	B	5, 14, 20
3	1	net	17	B	13, 21, 29
3	1	schepje	27	B	3, 8, 29
3	1	staan	15	B	20, 26, 34
2	1	als	10	B	5, 14
2	1	dan	19	B	8, 26
2	1	hij	17	B	4, 20
2	1	klein	17	B	5, 21
2	1	kunnen	2	B	13, 14
2	1	met	22	B	8, 29
2	1	nee	4	B	7, 10
2	1	op	17	B	4, 20
2	1	staaf	6	B	2, 7
2	1	staafje	14	B	8, 21
2	1	twee	2	B	4, 5
2	1	zien	2	B	13, 14

