Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	aan een soort	26	22	1	B	5, 26
2	2	3	een soort tafel	26	18	1	B	9, 26
2	2	3	zijn het tafel	34	15	1	B	20, 34
8	8	2	aan de	5	40	1	A	1, 5, 6, 9, 26, 30, 39, 40
7	5	2	een soort	5	26	2	A	1, 2, 5, 6, 9, 15, 26
5	5	2	dat zijn	23	23	1	B	20, 23, 25, 37, 42
5	5	2	met een	26	36	2	B	5, 7, 26, 30, 40
4	4	2	dit zijn	30	25	2	A	10, 26, 30, 34
4	2	2	zijn het	6	32	1	A	3, 6, 20, 34
3	1	2	het tafel	34	28	2	B	7, 20, 34
3	3	2	met het	26	24	1	B	11, 26, 34
18	18	1	ja	9	39	1	A	3, 9, 12, 14, 15, 16, 17, 19, 20, 21, 22, 24, 26, 28, 32, 33, 35, 41
15	6	1	zijn	9	40	1	A	3, 6, 9, 10, 11, 13, 20, 23, 25, 26, 30, 34, 36, 37, 42
12	8	1	een	5	40	2	A	1, 2, 5, 6, 7, 9, 13, 15, 26, 30, 39, 40
10	3	1	de	10	40	1	A	1, 5, 6, 9, 10, 26, 27, 30, 39, 40
9	5	1	het	10	32	1	A	3, 6, 7, 10, 11, 13, 20, 26, 34
9	2	1	met	26	36	4	B	5, 7, 11, 15, 26, 30, 34, 39, 40
8	3	1	tafel	26	35	4	B	6, 7, 9, 20, 26, 30, 34, 40
6	1	1	dat	39	23	1	B	20, 23, 25, 37, 39, 42
3	3	1	die	10	21	1	B	6, 10, 26
3	3	1	van	10	21	1	B	6, 10, 26
2	2	1	inderdaad	26	7	1	B	20, 26

