Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	bij mij	12	16	1	B	11, 12, 26
3	3	2	met die	16	10	1	B	14, 16, 23
2	2	2	die met	22	3	1	B	20, 22
2	2	2	hebben die	22	18	1	B	5, 22
2	2	2	zijn een	9	10	1	A	0, 9
9	9	1	de	13	29	3	A	0, 1, 2, 13, 16, 20, 22, 23, 28
9	9	1	ja	4	22	1	A	3, 4, 10, 12, 15, 17, 18, 19, 24
8	4	1	met	13	27	1	A	2, 13, 14, 16, 20, 22, 23, 28
7	1	1	die	5	23	1	A	1, 5, 14, 16, 20, 22, 23
7	7	1	het	6	29	1	A	0, 6, 9, 13, 14, 21, 28
7	5	1	zijn	6	27	1	A	0, 6, 9, 11, 12, 13, 26
6	6	1	dat	12	16	1	B	11, 12, 16, 22, 23, 26
6	6	1	en	14	27	1	A	2, 14, 16, 21, 23, 28
4	1	1	bij	12	22	2	B	5, 11, 12, 26
3	2	1	een	9	10	2	A	0, 2, 9
3	1	1	hebben	16	18	1	B	5, 16, 22
3	3	1	oké	8	12	1	A	0, 8, 11
2	2	1	er	9	8	1	A	2, 9

