Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	dit zijn die een met	8	B	15, 22
3	3	aan de rechterkant	14	B	9, 15, 22
2	3	op zijn kop	13	B	10, 22
4	2	aan de	14	B	9, 11, 15, 22
2	2	die twee	7	B	9, 15
2	2	omgedraaide trechter	7	B	10, 16
2	2	trechter bovenop	7	B	16, 22
2	2	twee blok	8	B	15, 22
2	2	twee rechthoekjes	7	B	9, 15
5	1	de	14	B	9, 10, 11, 15, 22
4	1	bovenop	13	B	10, 15, 16, 22
4	1	die	14	B	9, 15, 16, 22
4	1	ja	15	B	0, 12, 13, 14
3	1	een	13	B	10, 15, 22
3	1	en	12	B	11, 16, 22
3	1	hebben	3	B	9, 10, 11
2	1	elkaar	7	B	9, 15
2	1	van	3	B	9, 11

