Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	vierkant aan de onderkant	6	A	7, 12
2	3	aan de zijkant	6	A	2, 7
3	2	aan de	11	A	2, 7, 12
2	2	dat zijn	3	A	5, 7
2	2	het kop	6	A	7, 12
2	2	het vierkant	6	A	12, 17
2	2	zeggen maar	3	A	5, 7
4	1	ja	13	A	5, 7, 8, 17
4	1	ok	12	A	0, 2, 5, 11
4	1	zijn	12	A	5, 7, 11, 16
3	1	aan	11	A	2, 7, 12
3	1	en	11	A	2, 5, 12
3	1	hebben	11	A	7, 12, 17
3	1	kop	11	A	7, 12, 17
3	1	op	11	A	7, 12, 17
3	1	staan	11	A	7, 12, 17
2	1	dat	3	A	5, 7
2	1	die	6	A	2, 7
2	1	echt	6	A	2, 7
2	1	eigenlijk	6	A	2, 7
2	1	maar	3	A	5, 7
2	1	of	4	A	2, 5
2	1	zitten	6	A	2, 7

