Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	twee van die	17	18	1	B	0, 17
4	4	2	zeggen maar	6	26	1	B	0, 6, 10, 25
3	3	2	het zijn	24	22	2	A	3, 8, 24
3	3	2	ja ja	8	9	1	B	1, 8, 9
2	2	2	dit zijn	25	10	1	B	16, 25
2	2	2	zijn dat	16	7	1	A	10, 16
2	2	2	zijn het	24	8	1	A	17, 24
12	9	1	ja	7	26	1	B	1, 7, 8, 9, 11, 12, 14, 19, 20, 21, 23, 26
9	8	1	die	6	30	1	B	0, 6, 8, 17, 18, 20, 25, 27, 29
9	9	1	een	3	26	1	B	0, 3, 4, 5, 6, 8, 13, 17, 25
9	6	1	zijn	16	23	4	A	3, 8, 10, 15, 16, 17, 22, 24, 25
7	7	1	met	16	26	1	A	4, 16, 17, 18, 24, 25, 29
7	5	1	van	3	18	1	B	0, 3, 6, 8, 10, 13, 17
5	4	1	dat	16	15	2	A	8, 10, 16, 17, 22
5	2	1	maar	10	26	1	B	0, 6, 10, 12, 25
4	2	1	het	24	22	3	A	3, 8, 17, 24
4	4	1	ik	12	18	1	B	0, 12, 14, 17
3	1	1	dit	25	26	2	B	0, 16, 25
3	3	1	op	17	26	1	B	0, 17, 25
3	1	1	twee	8	18	1	B	0, 8, 17
3	3	1	zo	4	18	1	B	0, 4, 17

