Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	door de emmer heen	6	B	9, 12, 14
2	3	drievirie hoogte gaan	6	B	9, 14
2	3	een soort van	8	B	2, 9
2	3	soort van een	10	B	0, 9
5	2	de emmer	15	B	0, 3, 9, 12, 14
3	2	een soort	8	B	2, 5, 9
2	2	dat zijn	15	B	9, 23
2	2	en daar	2	B	5, 6
2	2	hebben je	5	B	0, 4
2	2	twee poo	7	B	6, 12
7	1	ja	26	B	0, 4, 8, 10, 15, 23, 25
6	1	de	27	B	0, 3, 9, 12, 14, 26
6	1	een	10	B	0, 1, 2, 3, 5, 9
6	1	emmer	15	B	0, 3, 4, 9, 12, 14
5	1	en	12	B	2, 3, 5, 6, 13
4	1	vierkant	10	B	0, 5, 8, 9
3	1	hebben	13	B	0, 4, 12
3	1	het	12	B	1, 8, 12
3	1	tafel	27	B	0, 12, 26
3	1	twee	7	B	6, 7, 12
3	1	uit	6	B	3, 6, 8
3	1	zijn	15	B	9, 12, 23
2	1	dat	15	B	9, 23
2	1	dwars	15	B	0, 14
2	1	er	9	B	1, 9
2	1	je	5	B	0, 4
2	1	komen	4	B	3, 6
2	1	zitten	5	B	1, 5

