Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	dat zijn	14	14	1	B	8, 14, 15, 21
2	2	2	of zo	4	5	1	B	0, 4
10	10	1	ja	2	21	2	B	0, 1, 2, 3, 5, 7, 12, 13, 19, 20
9	5	1	dat	8	17	1	A	6, 8, 9, 11, 14, 15, 17, 21, 22
7	3	1	zijn	8	17	1	A	6, 8, 9, 14, 15, 21, 22
6	6	1	die	10	14	1	B	9, 10, 11, 16, 17, 22
6	6	1	en	10	23	2	B	0, 9, 10, 11, 17, 22
6	6	1	paddenstoel	9	19	1	A	4, 9, 10, 16, 17, 22
4	4	1	hebben	10	18	1	B	0, 10, 12, 17
3	3	1	ertegenaan	11	12	2	B	0, 9, 11
3	3	1	met	22	14	2	B	9, 16, 22
2	2	1	deze	17	9	1	B	9, 17
2	2	1	een	22	23	1	B	0, 22

