Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	vier uitsteeksel , twee	9	A	33, 41
2	3	en aan de	13	A	26, 38
2	3	lijken het een	5	A	11, 15
5	2	aan de	29	A	10, 12, 26, 34, 38
3	2	en aan	25	A	14, 26, 38
3	2	het een	5	A	11, 12, 15
2	2	bovenop en	9	A	33, 41
2	2	een beetje	4	A	11, 14
2	2	een ovaal	16	A	10, 25
2	2	groot worden	2	A	26, 27
2	2	ovaal ,	32	A	10, 41
2	2	zijn dat	17	A	10, 26
9	1	ja	34	A	10, 15, 23, 35, 36, 37, 39, 42, 43
8	1	een	31	A	8, 10, 11, 12, 14, 15, 25, 38
7	1	en	28	A	14, 24, 25, 26, 33, 38, 41
6	1	aan	29	A	10, 12, 14, 26, 34, 38
6	1	de	29	A	10, 12, 26, 33, 34, 38
6	1	zijn	34	A	8, 10, 12, 26, 33, 41
5	1	ovaal	32	A	10, 13, 25, 33, 41
4	1	dat	18	A	10, 15, 26, 27
4	1	links	23	A	11, 12, 25, 33
3	1	die	16	A	26, 33, 41
3	1	dus	18	A	8, 9, 25
3	1	groot	13	A	15, 26, 27
3	1	nummer	16	A	28, 40, 43
3	1	oké	20	A	8, 16, 27
3	1	twee	11	A	33, 41, 43
3	1	uitsteeksel	33	A	9, 33, 41
3	1	vier	33	A	9, 33, 41
2	1	deze	26	A	8, 33
2	1	emmer	26	A	8, 33
2	1	er	11	A	15, 25
2	1	hebben	25	A	9, 33
2	1	ik	3	A	8, 10
2	1	lijken	5	A	11, 15
2	1	maar	26	A	8, 33
2	1	naar	12	A	14, 25
2	1	ons	4	A	11, 14
2	1	uitstulping	3	A	9, 11
2	1	vierkant	13	A	15, 27
2	1	voor	15	A	11, 25
2	1	voorkant	23	A	12, 34
2	1	zeggen	26	A	8, 33
2	1	één	24	A	10, 33

