Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	dit zijn de hoofdvorm met	12	A	14, 25
2	4	en aan de rechterkant	11	A	5, 15
3	3	aan de rechterkant	21	A	5, 15, 25
2	3	vierkant die zo	11	A	15, 25
4	2	aan de	21	A	5, 6, 15, 25
3	2	een soort	13	A	2, 7, 14
3	2	en dan	4	A	2, 4, 5
2	2	dat zijn	12	A	2, 13
2	2	de hoofdbak	5	A	2, 6
2	2	hebben je	14	A	2, 15
2	2	ook nog	11	A	4, 14
2	2	twee kegel	13	A	14, 26
8	1	ja	29	A	2, 7, 9, 12, 13, 20, 27, 30
6	1	en	25	A	2, 4, 5, 6, 15, 26
5	1	je	25	A	2, 4, 14, 15, 26
5	1	zijn	24	A	2, 5, 13, 14, 25
4	1	een	13	A	2, 5, 7, 14
3	1	dat	12	A	2, 5, 13
3	1	die	21	A	5, 15, 25
3	1	hebben	25	A	2, 15, 26
3	1	hoofdbak	5	A	2, 5, 6
3	1	klein	3	A	4, 5, 6
3	1	twee	25	A	2, 14, 26
3	1	van	11	A	4, 5, 14
3	1	vierkant	21	A	5, 15, 25
2	1	eigenlijk	4	A	2, 5
2	1	linksachter	11	A	4, 14
2	1	lopen	11	A	15, 25
2	1	nummer	18	A	13, 30
2	1	zien	11	A	4, 14
2	1	zitten	2	A	5, 6
2	1	één	13	A	2, 14

