Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	een kop met een ei	8	B	16, 23
2	4	op de bovenkant en	22	B	2, 23
3	3	een kop met	23	B	1, 16, 23
2	3	aan de voorkant	35	B	2, 36
2	3	dat zijn L	11	B	22, 32
2	3	door het midden	17	B	1, 17
2	3	een pilaar aan	21	B	16, 36
3	2	een pilaar	21	B	16, 35, 36
3	2	het midden	23	B	1, 17, 23
3	2	met een	8	B	16, 17, 23
2	2	en een	15	B	2, 16
2	2	het zijn	13	B	1, 13
6	1	het	35	B	1, 3, 13, 17, 23, 35
5	1	de	36	B	1, 2, 23, 35, 36
5	1	en	34	B	2, 16, 17, 23, 35
5	1	met	35	B	1, 16, 17, 23, 35
5	1	zijn	32	B	1, 3, 13, 22, 32
3	1	door	35	B	1, 17, 35
3	1	ei	20	B	16, 23, 35
3	1	op	35	B	2, 23, 36
2	1	dan	13	B	3, 15
2	1	doorboren	13	B	23, 35
2	1	ja	12	B	21, 32
2	1	oké	15	B	0, 14
2	1	staaf	2	B	1, 2

