Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	staan op zo'n zo'n ding	22	A	12, 33
2	4	hij staan op zo'n	15	A	12, 26
2	3	dat zijn nummer	17	A	14, 30
2	3	en die hebben	11	A	24, 34
2	3	en een rond	11	A	25, 35
2	3	en hij staan	11	A	26, 36
2	3	je kunnen zeggen	3	A	22, 24
3	2	dat zijn	24	A	14, 30, 37
2	2	dat er	17	A	24, 40
2	2	een lepeltje	11	A	24, 34
2	2	hebben hij	4	A	8, 11
2	2	nog iets	30	A	11, 40
10	1	en	31	A	10, 11, 22, 24, 25, 26, 34, 35, 36, 40
8	1	dat	28	A	13, 14, 22, 24, 30, 34, 37, 40
8	1	een	36	A	4, 10, 22, 24, 25, 34, 35, 39
6	1	zijn	30	A	10, 14, 24, 30, 37, 39
5	1	hebben	27	A	8, 11, 22, 24, 34
5	1	rond	32	A	9, 10, 25, 35, 40
5	1	staan	29	A	12, 26, 33, 36, 40
4	1	het	28	A	13, 24, 39, 40
4	1	iets	30	A	11, 25, 34, 40
3	1	arm	19	A	4, 10, 22
3	1	die	16	A	24, 34, 39
3	1	hier	7	A	34, 39, 40
3	1	ik	4	A	13, 15, 16
3	1	ja	18	A	13, 22, 30
3	1	je	12	A	22, 24, 33
3	1	lepeltje	16	A	24, 34, 39
3	1	nog	33	A	8, 11, 40
3	1	ook	4	A	8, 10, 11
3	1	uitsteken	19	A	22, 34, 40
3	1	weten	21	A	13, 18, 33
3	1	zo	8	A	22, 24, 29
2	1	daarachter	11	A	25, 35
2	1	denken	3	A	13, 15
2	1	deze	12	A	22, 33
2	1	dit	7	A	33, 39
2	1	met	30	A	10, 39
2	1	moeten	2	A	16, 17
2	1	of	7	A	16, 22
2	1	zitten	4	A	8, 11

