Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	dit zijn	6	26	1	B	3, 6, 21, 28
3	3	2	zijn de	10	26	1	B	3, 10, 28
2	2	2	soort van	8	6	1	B	3, 8
14	14	1	ja	4	27	3	A	0, 1, 2, 4, 5, 8, 11, 14, 15, 16, 17, 18, 25, 26
10	6	1	zijn	3	27	1	A	2, 3, 6, 8, 10, 13, 19, 21, 26, 28
7	5	1	de	6	26	1	B	3, 6, 10, 13, 22, 27, 28
6	6	1	die	10	25	1	B	3, 10, 21, 22, 23, 27
6	6	1	een	14	10	4	A	6, 7, 8, 13, 14, 15
5	5	1	dat	19	25	3	A	2, 8, 10, 19, 26
5	5	1	en	6	13	1	B	3, 6, 10, 12, 15
4	2	1	van	7	11	1	B	3, 7, 8, 13
3	3	1	voet	13	12	1	B	3, 13, 14

