Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	dit zijn met een bal bovenop	9	B	33, 41
2	6	en aan de zijkant hebben je	10	B	6, 15
2	4	aan de voorkant een	11	B	12, 22
3	3	aan de zijkant	20	B	6, 15, 25
2	3	een bal op	3	B	17, 19
2	3	in ieder geval	18	B	17, 34
2	3	niet heel veel	6	B	17, 22
6	2	aan de	20	B	6, 12, 15, 16, 22, 25
4	2	hebben je	36	B	6, 15, 22, 41
2	2	dat zijn	10	B	31, 40
2	2	een kegel	2	B	14, 15
2	2	ja precies	15	B	24, 38
2	2	okee en	17	B	6, 22
2	2	op dat	2	B	18, 19
11	1	ja	38	B	5, 7, 15, 19, 24, 26, 30, 31, 38, 39, 42
10	1	een	30	B	12, 14, 15, 17, 19, 21, 22, 33, 34, 41
8	1	de	29	B	6, 12, 15, 16, 17, 22, 25, 34
6	1	en	36	B	6, 14, 15, 22, 34, 41
6	1	je	36	B	6, 15, 17, 22, 23, 41
6	1	zijn	34	B	8, 17, 31, 33, 40, 41
5	1	hebben	36	B	6, 12, 15, 22, 41
4	1	er	25	B	14, 17, 22, 38
4	1	groot	30	B	12, 13, 22, 41
3	1	bovenop	28	B	14, 33, 41
3	1	dan	16	B	7, 8, 22
3	1	die	24	B	15, 17, 38
3	1	kegel	4	B	14, 15, 17
3	1	op	3	B	17, 18, 19
3	1	zitten	20	B	6, 14, 25
2	1	het	10	B	8, 17
2	1	ik	16	B	7, 22
2	1	liggen	3	B	17, 19
2	1	niet	6	B	17, 22
2	1	ook	8	B	15, 22
2	1	voor	5	B	34, 38
2	1	zien	2	B	22, 23
2	1	zo'n	8	B	15, 22

