Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	twee van die	14	13	1	B	12, 14, 24
2	2	3	door het midden	13	2	1	B	12, 13
3	3	2	en dan	12	21	1	A	5, 12, 25
12	12	1	ja	8	25	3	A	5, 6, 7, 8, 9, 10, 16, 19, 21, 22, 27, 29
8	8	1	de	5	27	3	B	0, 1, 3, 5, 13, 23, 25, 26
8	6	1	die	14	24	3	B	2, 10, 12, 14, 15, 21, 24, 25
7	4	1	en	5	24	1	B	3, 5, 12, 14, 24, 25, 26
7	7	1	zijn	7	29	1	B	2, 7, 13, 22, 23, 29, 30
6	6	1	met	17	26	2	A	5, 13, 17, 21, 23, 30
5	5	1	dat	17	23	1	A	7, 17, 18, 22, 29
5	5	1	plaat	25	21	4	A	5, 13, 23, 24, 25
5	2	1	twee	14	25	2	B	0, 12, 14, 21, 24
5	2	1	van	13	22	2	B	3, 12, 13, 14, 24
5	5	1	zo'n	12	20	1	A	5, 12, 13, 23, 24
4	2	1	door	12	19	1	A	5, 12, 13, 23
4	2	1	het	13	28	2	B	3, 12, 13, 30
3	1	1	midden	12	9	1	A	5, 12, 13
2	2	1	heel	23	24	1	B	0, 23
2	2	1	in	13	11	1	B	3, 13

