Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	erdoorheen en een plat cirkel	6	B	23, 28
2	3	ja dat zijn	7	B	20, 26
2	3	met een stok	22	B	7, 28
2	3	zitten aan de	2	B	7, 8
3	2	dat zijn	16	B	11, 20, 26
3	2	een stok	22	B	7, 15, 28
3	2	ja dat	17	B	10, 20, 26
3	2	met een	22	B	7, 23, 28
2	2	dat dat	3	B	8, 10
2	2	de de	14	B	15, 28
2	2	een staaf	9	B	15, 23
2	2	en dan	6	B	10, 15
2	2	en de	6	B	23, 28
2	2	het lepeltje	6	B	23, 28
6	1	dat	20	B	7, 8, 10, 11, 20, 26
6	1	en	21	B	8, 10, 15, 23, 24, 28
6	1	ja	20	B	7, 9, 10, 16, 20, 26
5	1	een	22	B	7, 14, 15, 23, 28
4	1	zijn	16	B	11, 20, 25, 26
4	1	zitten	9	B	7, 8, 10, 15
3	1	cirkel	14	B	15, 23, 28
3	1	lepeltje	15	B	14, 23, 28
3	1	met	22	B	7, 23, 28
3	1	plat	21	B	8, 23, 28
2	1	I	10	B	11, 20
2	1	bal	5	B	24, 28
2	1	die	2	B	24, 25
2	1	doorheen	9	B	7, 15
2	1	het	6	B	23, 28
2	1	ovaal	8	B	8, 15
2	1	rechts	14	B	15, 28
2	1	waar	11	B	15, 25

