Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	3	aan de onderkant	36	B	1, 30, 36
3	3	ja dat zijn	17	B	24, 35, 40
2	3	een soort van	6	B	10, 15
3	2	aan de	36	B	1, 30, 36
3	2	zeggen maar	15	B	1, 10, 15
2	2	dit zijn	7	B	30, 36
2	2	een een	11	B	1, 11
2	2	een minicactus	7	B	30, 36
2	2	en daarachter	7	B	11, 17
2	2	en rechts	20	B	17, 36
2	2	zitten een	11	B	1, 11
9	1	ja	29	B	12, 13, 15, 17, 24, 30, 31, 35, 40
8	1	zijn	40	B	1, 10, 15, 24, 30, 35, 36, 40
7	1	en	39	B	1, 3, 11, 17, 30, 36, 39
6	1	een	36	B	1, 10, 11, 15, 30, 36
5	1	de	39	B	1, 16, 30, 36, 39
5	1	het	40	B	0, 1, 15, 17, 39
4	1	dat	26	B	15, 24, 35, 40
4	1	maar	15	B	1, 10, 14, 15
4	1	zitten	11	B	1, 8, 10, 11
3	1	hebben	16	B	0, 13, 15
3	1	op	8	B	8, 10, 15
3	1	van	6	B	10, 13, 15
2	1	die	5	B	13, 17
2	1	dus	15	B	0, 14
2	1	er	3	B	8, 10
2	1	houder	16	B	15, 30
2	1	kop	10	B	1, 10
2	1	rond	7	B	11, 17
2	1	weer	2	B	29, 30

