Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	dit zijn dat ding met	5	A	10, 14
2	4	dat ding met die	13	A	10, 22
2	3	die twee armp	13	A	10, 22
2	3	twee armp link	5	A	10, 14
2	2	die antenne	8	A	15, 22
2	2	en die	8	A	15, 22
2	2	groot worden	6	A	10, 15
2	2	met die	13	A	10, 22
4	1	die	13	A	10, 15, 20, 22
4	1	en	12	A	11, 14, 15, 22
4	1	ja	21	A	0, 12, 19, 20
4	1	met	13	A	10, 14, 15, 22
4	1	twee	21	A	2, 10, 14, 22
4	1	zijn	20	A	1, 10, 14, 20
3	1	blok	13	A	10, 15, 22
3	1	dat	13	A	10, 14, 22
3	1	link	14	A	10, 14, 23
3	1	nummer	20	A	2, 13, 21
2	1	het	11	A	1, 11

