Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	met een ei	55	14	2	A	42, 50, 55
5	5	2	en dan	43	35	4	B	9, 16, 17, 24, 43
4	4	2	dat zijn	49	56	1	A	7, 49, 59, 62
4	1	2	een ei	55	14	3	A	42, 50, 54, 55
3	3	2	een staafje	44	53	1	B	8, 44, 60
2	2	2	dit zijn	55	6	1	A	50, 55
2	2	2	en die	54	47	1	B	8, 54
2	2	2	je een	43	20	1	B	24, 43
23	17	1	een	42	59	14	B	2, 4, 8, 9, 10, 12, 16, 17, 19, 20, 24, 25, 26, 28, 42, 43, 44, 46, 50, 54, 55, 57, 60
22	22	1	ja	12	62	4	A	0, 3, 5, 6, 12, 15, 27, 29, 35, 36, 37, 38, 39, 40, 41, 45, 48, 49, 51, 52, 58, 61
18	18	1	de	42	57	10	B	4, 8, 9, 10, 13, 16, 17, 21, 28, 34, 42, 43, 44, 50, 54, 55, 56, 60
14	8	1	zijn	12	56	1	A	7, 12, 13, 16, 19, 20, 25, 43, 49, 50, 54, 55, 59, 62
11	11	1	hebben	42	47	7	B	8, 11, 21, 22, 24, 31, 34, 42, 43, 50, 54
10	4	1	en	43	54	7	B	4, 8, 9, 16, 17, 24, 31, 43, 54, 57
8	3	1	dan	43	36	7	B	8, 9, 16, 17, 19, 24, 27, 43
7	7	1	bovenop	43	49	4	B	2, 8, 13, 31, 43, 44, 50
7	3	1	dat	8	56	1	A	7, 8, 20, 23, 49, 59, 62
6	6	1	kegel	43	53	3	B	2, 8, 19, 43, 50, 54
5	1	1	ei	60	19	3	A	42, 50, 54, 55, 60
5	3	1	je	42	27	2	B	24, 26, 42, 43, 50
5	5	1	op	43	41	3	B	14, 20, 23, 43, 54
4	2	1	die	50	47	2	B	8, 20, 50, 54
4	1	1	met	42	35	1	B	21, 42, 50, 55
3	3	1	rechts	44	35	1	B	16, 44, 50
3	1	1	staafje	44	53	1	B	8, 44, 60
2	2	1	deze	54	54	1	B	1, 54
2	2	1	link	43	21	1	B	23, 43

