Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	maar die zien je niet helemaal volledig	17	B	5, 21
2	4	op tafel kunnen zetten	10	B	63, 72
2	3	, ja ,	6	B	6, 11
2	3	aan de achterkant	44	B	22, 65
2	3	en daarachter zitten	16	B	5, 20
2	3	zitten een rond	16	B	5, 20
6	2	ja ja	44	B	27, 28, 29, 44, 50, 70
5	2	aan de	60	B	6, 17, 18, 22, 65
4	2	zitten een	18	B	3, 5, 18, 20
3	2	dit zijn	33	B	40, 63, 72
3	2	zien je	22	B	5, 21, 26
2	2	, maar	6	B	6, 11
2	2	de één	63	B	1, 63
2	2	een beetje	2	B	16, 17
2	2	en link	14	B	3, 16
2	2	hij staan	10	B	6, 15
2	2	ja dat	37	B	14, 50
2	2	ja zo	4	B	25, 28
2	2	zijn het	20	B	11, 30
2	2	zo'n ovaal	16	B	2, 17
29	1	ja	75	B	1, 6, 11, 14, 15, 17, 25, 27, 28, 29, 30, 31, 32, 34, 36, 40, 41, 42, 43, 44, 45, 49, 50, 51, 52, 66, 70, 74, 75
9	1	een	62	B	3, 5, 6, 16, 17, 18, 20, 39, 64
9	1	en	68	B	3, 5, 6, 16, 18, 20, 32, 63, 70
8	1	zijn	62	B	11, 16, 17, 30, 40, 50, 63, 72
7	1	die	68	B	5, 21, 32, 34, 41, 63, 72
7	1	zitten	31	B	2, 3, 5, 18, 20, 22, 32
6	1	dat	50	B	14, 17, 20, 26, 50, 63
6	1	je	68	B	5, 21, 26, 28, 63, 72
6	1	ovaal	69	B	2, 17, 30, 52, 64, 70
5	1	dus	49	B	15, 25, 40, 41, 63
5	1	hebben	63	B	1, 6, 17, 20, 63
5	1	het	20	B	11, 17, 22, 28, 30
5	1	maar	17	B	5, 6, 11, 17, 21
4	1	hij	12	B	6, 15, 16, 17
4	1	link	32	B	3, 16, 33, 34
4	1	niet	19	B	5, 11, 21, 23
4	1	één	72	B	1, 5, 63, 72
3	1	beetje	18	B	16, 17, 33
3	1	cirkel	39	B	32, 65, 70
3	1	ik	41	B	1, 11, 41
3	1	kunnen	45	B	28, 63, 72
3	1	op	58	B	15, 63, 72
3	1	rond	16	B	5, 16, 20
3	1	van	17	B	18, 22, 34
3	1	zo	18	B	11, 25, 28
2	1	achter	39	B	32, 70
2	1	bovenop	63	B	2, 64
2	1	dan	3	B	39, 41
2	1	figuur	21	B	2, 22
2	1	nee	13	B	23, 35
2	1	nog	27	B	6, 32
2	1	oké	2	B	37, 38
2	1	ook	4	B	3, 6
2	1	rechts	55	B	16, 70
2	1	staafje	49	B	3, 51
2	1	weer	41	B	32, 72
2	1	zeggen	14	B	28, 41
2	1	zo'n	16	B	2, 17

