Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	aan de linkerkant	31	15	1	A	17, 31
2	2	3	ja dat zijn	39	14	1	A	26, 39
6	4	2	dat zijn	14	37	1	A	3, 14, 21, 26, 35, 39
5	5	2	en een	5	24	1	A	2, 5, 16, 17, 25
4	2	2	aan de	15	24	1	B	8, 15, 17, 31
3	3	2	ja ja	13	23	1	A	1, 13, 23
17	17	1	een	5	37	2	A	1, 2, 5, 6, 11, 13, 14, 15, 16, 17, 20, 21, 25, 29, 31, 36, 37
17	12	1	ja	4	40	3	A	0, 1, 2, 4, 11, 13, 14, 18, 19, 20, 23, 26, 32, 33, 34, 38, 39
11	5	1	zijn	11	37	1	A	3, 11, 14, 21, 25, 26, 27, 28, 35, 38, 39
9	6	1	en	10	30	1	A	2, 5, 10, 11, 16, 17, 25, 27, 31
7	1	1	dat	5	37	1	A	3, 5, 14, 21, 26, 35, 39
7	4	1	de	15	27	2	B	5, 8, 15, 17, 25, 27, 31
7	7	1	die	4	27	1	A	1, 4, 7, 8, 11, 12, 27
7	7	1	hebben	15	32	5	B	5, 6, 7, 8, 14, 15, 36
5	1	1	aan	15	26	2	B	6, 8, 15, 17, 31
5	5	1	deze	15	12	4	B	4, 5, 6, 7, 15
4	4	1	met	30	12	2	A	25, 27, 30, 36
3	3	1	ook	4	13	1	A	1, 4, 13
3	3	1	twee	26	21	1	B	10, 26, 30
2	2	1	staan	16	5	1	B	12, 16

