Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	en dan hebben die	10	14	1	B	4, 10, 17
4	1	2	en dan	10	17	2	B	1, 4, 10, 17
4	4	2	zijn die	20	21	3	B	0, 17, 19, 20
2	2	2	de zijkant	17	8	1	A	10, 17
13	13	1	ja	6	25	2	B	3, 5, 6, 8, 9, 11, 14, 16, 18, 20, 22, 23, 27
9	6	1	zijn	7	21	2	B	0, 4, 7, 12, 13, 15, 17, 19, 20
8	7	1	en	10	28	2	B	1, 4, 10, 15, 17, 19, 25, 28
7	5	1	de	7	29	1	B	0, 7, 10, 15, 17, 25, 28
6	2	1	die	17	21	2	B	0, 4, 10, 17, 19, 20
6	6	1	met	7	26	1	B	0, 7, 15, 17, 19, 25
5	2	1	hebben	25	25	1	B	4, 10, 17, 25, 28
4	4	1	het	26	27	3	B	0, 17, 19, 26
4	4	1	twee	17	13	2	A	7, 15, 17, 19
3	3	1	ik	25	7	1	B	22, 25, 28
2	2	1	zo'n	10	11	1	B	0, 10

