Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	op die pilvormig	6	A	41, 46
2	3	staan op die	19	A	28, 46
3	2	een rond	33	A	9, 18, 41
2	2	aan de	12	A	18, 29
2	2	cactusding erin	13	A	29, 41
2	2	en dan	18	A	18, 35
2	2	en een	24	A	18, 41
2	2	en het	13	A	17, 29
2	2	zijn het	5	A	17, 21
9	1	ja	44	A	0, 10, 14, 17, 18, 21, 32, 35, 43
7	1	een	38	A	4, 5, 9, 13, 18, 21, 41
5	1	en	25	A	17, 18, 29, 35, 41
5	1	op	43	A	4, 17, 28, 41, 46
4	1	die	19	A	28, 29, 41, 46
4	1	het	31	A	17, 21, 29, 47
4	1	rond	33	A	9, 18, 29, 41
4	1	zijn	27	A	17, 21, 41, 43
3	1	dan	18	A	18, 21, 35
3	1	dat	31	A	13, 29, 43
3	1	erin	19	A	29, 41, 47
3	1	met	19	A	29, 41, 47
3	1	okee	16	A	5, 14, 20
3	1	staan	30	A	17, 28, 46
3	1	zitten	6	A	4, 5, 9
3	1	zo'n	19	A	17, 18, 35
2	1	de	12	A	18, 29
2	1	ding	19	A	17, 35
2	1	dit	6	A	41, 46
2	1	er	2	A	4, 5
2	1	kijken	10	A	28, 37
2	1	link	6	A	30, 35
2	1	maar	5	A	13, 17
2	1	nog	7	A	35, 41
2	1	nummer	17	A	21, 37
2	1	ovaal	13	A	5, 17
2	1	pilvorm	12	A	17, 28
2	1	standaard	37	A	5, 41

