Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
7	7	2	dat zijn	9	28	1	A	4, 9, 17, 18, 25, 29, 31
2	2	2	met dat	27	9	1	B	19, 27
16	16	1	ja	8	32	4	A	0, 1, 2, 3, 8, 9, 10, 11, 13, 14, 16, 17, 22, 24, 28, 31
11	2	1	dat	5	28	1	A	4, 5, 9, 11, 17, 18, 19, 25, 27, 29, 31
11	4	1	zijn	5	28	1	A	4, 5, 9, 15, 17, 18, 19, 25, 26, 29, 31
7	7	1	die	5	22	1	A	2, 5, 11, 12, 17, 19, 23
5	5	1	en	5	16	1	A	2, 5, 6, 7, 17
4	4	1	een	11	16	2	B	5, 6, 11, 20
4	4	1	zitten	33	29	3	B	5, 6, 7, 33
3	3	1	de	32	28	2	B	5, 26, 32
3	1	1	met	19	16	1	A	12, 19, 27
3	3	1	weer	11	12	1	B	6, 11, 17
2	2	1	klein	5	4	1	A	2, 5
2	2	1	zo'n	7	6	1	A	2, 7

