Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de achterkant	35	A	16, 50
2	3	aan de zijkant	8	A	19, 26
5	2	aan de	35	A	16, 19, 25, 26, 50
3	2	hebben het	13	A	5, 12, 17
2	2	bedoelen ik	4	A	7, 10
2	2	een een	19	A	7, 25
2	2	en die	2	A	60, 61
2	2	het lepeltje	7	A	60, 66
2	2	het vorig	6	A	37, 42
2	2	met het	7	A	60, 66
15	1	ja	67	A	1, 36, 38, 39, 41, 43, 44, 45, 47, 48, 51, 56, 61, 62, 67
10	1	het	62	A	5, 12, 17, 22, 25, 27, 37, 42, 60, 66
5	1	aan	35	A	16, 19, 25, 26, 50
5	1	een	46	A	5, 7, 25, 49, 50
5	1	en	37	A	25, 26, 50, 60, 61
4	1	hebben	45	A	5, 12, 17, 49
4	1	ik	21	A	7, 10, 23, 27
4	1	onderkant	56	A	5, 7, 50, 60
3	1	bedoelen	36	A	7, 10, 42
3	1	citroen	17	A	50, 60, 66
3	1	dat	48	A	10, 27, 57
3	1	lepeltje	18	A	49, 60, 66
3	1	met	17	A	50, 60, 66
3	1	of	14	A	37, 42, 50
3	1	één	29	A	20, 26, 48
2	1	dan	16	A	27, 42
2	1	gaan	24	A	0, 23
2	1	moeten	24	A	0, 23
2	1	oké	44	A	3, 46
2	1	rond	11	A	12, 22
2	1	we	41	A	0, 40
2	1	weer	12	A	49, 60
2	1	zijn	31	A	27, 57
2	1	zitten	4	A	19, 22

