Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	zitten door een soort	2	A	25, 26
2	3	aan de linkerkant	14	A	0, 13
2	3	piramide zonder top	2	A	3, 4
3	2	aan de	14	A	0, 6, 13
3	2	dat zijn	3	A	37, 38, 39
3	2	een soort	14	A	25, 26, 38
2	2	denken ik	21	A	17, 37
2	2	nummer vijfteen	24	A	16, 39
2	2	soort tafel	6	A	25, 30
2	2	twee poo	5	A	38, 42
2	2	waar die	15	A	27, 41
2	2	zeggen je	39	A	0, 38
8	1	die	42	A	1, 2, 4, 13, 27, 37, 41, 42
7	1	dat	34	A	6, 9, 27, 35, 37, 38, 39
7	1	een	41	A	0, 3, 13, 25, 26, 38, 40
7	1	zitten	28	A	0, 3, 4, 6, 25, 26, 27
6	1	de	52	A	0, 4, 6, 13, 46, 51
6	1	ja	39	A	8, 26, 29, 31, 38, 46
6	1	oké	38	A	6, 15, 25, 39, 40, 43
6	1	soort	14	A	25, 26, 27, 28, 30, 38
5	1	het	26	A	25, 26, 30, 40, 50
5	1	ik	29	A	9, 17, 25, 30, 37
5	1	poo	27	A	25, 27, 38, 42, 51
5	1	tafel	26	A	25, 30, 40, 46, 50
5	1	zijn	15	A	25, 35, 37, 38, 39
4	1	aan	37	A	0, 6, 13, 36
4	1	en	24	A	4, 6, 25, 27
4	1	hebben	30	A	9, 10, 13, 38
4	1	je	39	A	0, 12, 13, 38
4	1	met	27	A	25, 37, 42, 51
3	1	denken	29	A	9, 17, 37
3	1	door	3	A	25, 26, 27
3	1	helemaal	24	A	12, 14, 35
3	1	kijken	27	A	0, 7, 26
3	1	nummer	32	A	16, 39, 47
3	1	twee	16	A	27, 38, 42
3	1	waar	20	A	27, 41, 46
3	1	zeggen	39	A	0, 13, 38
2	1	doorheen	15	A	27, 41
2	1	eigenlijk	3	A	25, 27
2	1	heen	2	A	25, 26
2	1	kop	2	A	25, 26
2	1	vierkan	2	A	26, 27
2	1	vinden	6	A	25, 30
2	1	weer	5	A	35, 39

