Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	laten maar zeggen	4	B	3, 6
2	3	met het vierkant	9	B	22, 30
2	3	onder het midden	5	B	2, 6
3	2	aan de	20	B	3, 4, 22
3	2	de glijbaan	12	B	18, 20, 29
3	2	hebben die	3	B	3, 4, 5
2	2	die een	3	B	2, 4
2	2	een vierkant	5	B	2, 6
2	2	kunnen je	14	B	5, 18
2	2	met het	9	B	22, 30
2	2	vierkant erdoorheen	25	B	6, 30
9	1	ja	23	B	1, 3, 5, 6, 16, 17, 18, 21, 23
6	1	een	18	B	1, 2, 3, 4, 6, 18
6	1	het	30	B	1, 2, 5, 6, 22, 30
5	1	erdoorheen	29	B	2, 6, 15, 22, 30
5	1	hebben	5	B	1, 2, 3, 4, 5
4	1	die	4	B	2, 3, 4, 5
3	1	met	27	B	4, 22, 30
3	1	oké	19	B	0, 7, 18
2	1	dan	2	B	2, 3
2	1	en	2	B	4, 5
2	1	noemen	5	B	1, 5
2	1	staaf	2	B	3, 4
2	1	zijn	12	B	18, 29
2	1	zitten	5	B	2, 6

