Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	8	één aan de bovenkant en één aan de	25	21	1	A	5, 25
3	3	6	aan de bovenkant en aan de	17	18	2	A	0, 4, 17
6	1	4	aan de bovenkant en	29	30	3	A	0, 4, 5, 17, 25, 29
5	5	3	aan de rechterkant	17	29	2	A	0, 8, 17, 24, 28
5	4	3	en aan de	17	18	4	A	0, 3, 4, 8, 17
3	3	2	dit zijn	28	11	2	A	18, 23, 28
2	2	2	dezelfde vorm	24	25	1	A	0, 24
2	2	2	twee dezelfde	24	21	1	A	4, 24
10	3	1	de	24	30	5	A	0, 3, 4, 5, 8, 17, 24, 25, 28, 29
10	3	1	en	17	30	5	A	0, 3, 4, 5, 8, 17, 24, 25, 28, 29
10	10	1	ja	11	28	4	A	0, 3, 6, 9, 11, 13, 16, 19, 22, 27
6	3	1	zijn	18	14	1	B	15, 18, 22, 23, 27, 28
5	3	1	twee	24	25	3	A	4, 18, 23, 24, 28
4	4	1	dat	15	20	1	A	8, 15, 22, 27
4	4	1	die	17	16	1	A	8, 17, 18, 23
4	1	1	dit	18	19	1	B	10, 18, 23, 28
3	1	1	vorm	28	29	1	A	0, 24, 28

