Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	die vier kubus aan de rechterkant	6	A	15, 20
4	3	aan de rechterkant	18	A	3, 8, 15, 20
2	3	zitten een steel	6	A	3, 8
4	2	aan de	18	A	3, 8, 15, 20
3	2	vier kubus	13	A	8, 15, 20
2	2	en die	6	A	15, 20
2	2	hebben dezelfde	8	A	8, 15
2	2	met die	6	A	15, 20
5	1	zijn	21	A	3, 11, 16, 20, 23
4	1	en	18	A	3, 8, 15, 20
4	1	ja	21	A	3, 11, 16, 23
4	1	vier	13	A	8, 11, 15, 20
3	1	dat	16	A	8, 16, 23
3	1	die	13	A	8, 15, 20
2	1	een	6	A	3, 8
2	1	hebben	8	A	8, 15
2	1	okee	9	A	2, 10
2	1	staaf	6	A	15, 20
2	1	van	13	A	3, 15
2	1	zitten	6	A	3, 8

