Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	het vierkan in het midden	14	B	14, 27
2	3	het Lvormig uitsteeksel	15	B	14, 28
3	2	Lvormig uitsteeksel	23	B	6, 14, 28
3	2	het vierkan	23	B	5, 14, 27
2	2	dat zijn	9	B	25, 33
2	2	die ja	11	B	18, 28
2	2	die twee	13	B	16, 28
2	2	dit zijn	11	B	4, 14
2	2	en het	15	B	14, 28
2	2	het kop	10	B	5, 14
2	2	ja die	11	B	18, 28
2	2	met het	14	B	14, 27
2	2	zijn weer	14	B	14, 27
8	1	ja	26	B	7, 12, 18, 19, 25, 27, 28, 32
5	1	die	13	B	16, 17, 18, 27, 28
5	1	een	24	B	4, 5, 6, 7, 27
4	1	en	24	B	5, 7, 14, 28
4	1	het	24	B	5, 14, 27, 28
4	1	uitsteeksel	23	B	6, 7, 14, 28
3	1	kop	11	B	4, 5, 14
3	1	twee	24	B	5, 16, 28
3	1	weer	24	B	4, 14, 27
2	1	cilindervormig	10	B	7, 16
2	1	dan	3	B	3, 5
2	1	nou	12	B	3, 14

