Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	en een soort van	11	A	4, 14
2	3	de bak met	17	A	13, 29
3	2	met de	24	A	13, 29, 36
2	2	aan de	3	A	13, 15
2	2	de twee	17	A	13, 29
2	2	pilaar bovenop	29	A	1, 29
2	2	volgens mij	13	A	4, 16
2	2	zijn dat	23	A	5, 27
8	1	ja	35	A	0, 3, 4, 18, 19, 20, 25, 34
5	1	de	24	A	13, 15, 16, 29, 36
5	1	en	29	A	1, 4, 13, 14, 29
4	1	een	17	A	1, 4, 14, 17
3	1	bovenop	29	A	1, 13, 29
3	1	dat	23	A	5, 26, 27
3	1	van	14	A	4, 14, 17
3	1	zijn	23	A	5, 26, 27
2	1	armp	14	A	16, 29
2	1	er	13	A	1, 13
2	1	negen	9	A	26, 34
2	1	oké	3	A	0, 2

