Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	kunnen je hem	29	B	41, 69
2	3	staan op een	38	B	19, 56
3	2	deze die	50	B	19, 56, 68
3	2	en een	38	B	21, 57, 58
3	2	op een	54	B	3, 19, 56
2	2	aan de	38	B	20, 57
2	2	dat zijn	9	B	65, 73
2	2	een USB-C	13	B	56, 68
2	2	een beetje	10	B	10, 19
2	2	een soort	2	B	20, 21
2	2	hebben ik	2	B	3, 4
2	2	voor mij	46	B	20, 65
12	1	een	66	B	3, 5, 10, 19, 20, 21, 38, 41, 56, 57, 58, 68
12	1	ja	63	B	10, 16, 22, 23, 24, 40, 42, 43, 57, 63, 64, 72
10	1	ik	45	B	0, 1, 3, 4, 17, 18, 19, 39, 43, 44
6	1	en	55	B	4, 18, 20, 21, 57, 58
6	1	hebben	66	B	3, 4, 10, 18, 20, 68
5	1	deze	52	B	17, 19, 39, 56, 68
5	1	je	65	B	5, 10, 41, 43, 69
5	1	ook	17	B	3, 4, 10, 18, 19
4	1	dat	71	B	3, 5, 65, 73
4	1	de	54	B	4, 18, 20, 57
4	1	die	52	B	19, 56, 68, 70
4	1	het	20	B	0, 3, 5, 19
4	1	op	54	B	3, 5, 19, 56
4	1	zijn	71	B	3, 65, 70, 73
3	1	er	68	B	3, 18, 70
3	1	f	30	B	44, 65, 73
3	1	hem	53	B	17, 41, 69
3	1	jij	5	B	1, 3, 5
3	1	nog	32	B	39, 41, 70
3	1	nou	57	B	0, 17, 56
3	1	te	19	B	0, 17, 18
3	1	voor	46	B	20, 44, 65
3	1	zien	40	B	0, 5, 39
2	1	dan	44	B	1, 44
2	1	echt	7	B	12, 18
2	1	gaan	28	B	17, 44
2	1	goed	3	B	17, 19
2	1	let	3	B	3, 5
2	1	met	48	B	10, 57
2	1	naar	40	B	18, 57
2	1	niet	12	B	1, 12
2	1	object	3	B	3, 5
2	1	schijf	37	B	21, 57
2	1	vinden	51	B	19, 69
2	1	zo	14	B	4, 17

