Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	dat ding met dat	16	A	16, 31
3	3	ding met dat	16	A	16, 24, 31
2	3	dit zijn dat	9	A	16, 24
2	3	en die mouwt	9	A	24, 32
2	2	en dan	15	A	3, 17
2	2	even kijken	29	A	0, 28
2	2	recht balkje	9	A	16, 24
5	1	die	30	A	3, 17, 24, 28, 32
5	1	ja	27	A	1, 2, 18, 19, 27
4	1	balkje	17	A	16, 24, 31, 32
4	1	dat	17	A	16, 24, 31, 32
4	1	met	16	A	16, 18, 24, 31
4	1	zijn	27	A	2, 16, 24, 28
3	1	het	17	A	2, 3, 18
3	1	nummer	25	A	5, 20, 29
2	1	bovenop	9	A	16, 24
2	1	enig	17	A	16, 32
2	1	zo	14	A	3, 16

