Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	3	aan de onderkant	24	21	1	A	22, 24, 31, 36, 42
4	4	3	aan de achterkant	29	14	1	A	21, 29, 30, 34
12	3	2	aan de	21	31	1	B	12, 21, 22, 24, 27, 29, 30, 31, 32, 34, 36, 42
4	4	2	en dan	22	12	1	B	19, 22, 29, 30
3	3	2	die met	34	16	1	B	24, 34, 39
2	2	2	met dat	42	12	1	B	31, 42
22	22	1	ja	6	44	3	A	0, 4, 5, 6, 7, 12, 14, 15, 16, 17, 18, 20, 21, 23, 25, 26, 31, 32, 34, 37, 42, 43
13	3	1	de	21	37	2	B	6, 12, 21, 22, 24, 27, 29, 30, 31, 32, 34, 36, 42
13	11	1	en	22	40	6	B	3, 6, 10, 13, 14, 19, 22, 24, 29, 30, 35, 36, 42
10	9	1	dat	24	36	3	A	7, 21, 22, 24, 26, 31, 35, 36, 41, 42
10	10	1	zijn	21	40	2	B	3, 20, 21, 23, 24, 26, 34, 40, 41, 42
8	8	1	die	22	28	2	B	15, 18, 22, 24, 34, 38, 39, 42
8	8	1	er	42	40	7	B	3, 6, 10, 11, 24, 29, 30, 42
8	8	1	half	21	30	1	B	13, 21, 24, 29, 30, 34, 39, 42
7	2	1	met	21	40	1	B	3, 21, 24, 31, 34, 39, 42
5	5	1	achter	42	40	4	B	3, 6, 13, 24, 42
5	1	1	dan	19	23	1	A	8, 19, 22, 29, 30
3	3	1	kop	21	9	2	B	13, 14, 21
3	3	1	op	42	28	2	B	15, 29, 42
3	3	1	weer	24	10	1	A	21, 24, 30
2	2	1	dus	8	7	1	B	2, 8
2	2	1	hem	40	35	1	B	6, 40
2	2	1	kunnen	40	27	1	B	14, 40
2	2	1	links	29	8	1	A	22, 29
2	2	1	niet	40	35	1	B	6, 40
2	2	1	we	21	20	1	B	2, 21

