Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	dit zijn die	26	13	1	B	22, 26, 34
5	5	2	dat zijn	11	32	1	A	2, 11, 14, 17, 33
5	2	2	dit zijn	22	24	1	A	12, 22, 26, 34, 35
4	4	2	ja dit	12	31	1	B	4, 12, 26, 34
2	2	2	ja ja	19	10	1	B	10, 19
2	2	2	of zo	18	15	1	B	4, 18
19	14	1	ja	4	34	1	A	1, 4, 5, 8, 9, 10, 11, 12, 13, 18, 19, 20, 21, 24, 26, 31, 32, 33, 34
15	5	1	zijn	4	34	1	A	2, 4, 7, 10, 11, 12, 14, 17, 22, 23, 26, 31, 33, 34, 35
9	4	1	dat	5	32	1	A	2, 5, 7, 11, 12, 14, 17, 23, 33
8	6	1	die	4	35	2	A	0, 3, 4, 14, 16, 22, 26, 34
8	8	1	een	18	28	4	B	4, 5, 6, 7, 18, 22, 23, 31
7	7	1	het	26	32	4	B	4, 6, 10, 23, 26, 33, 35
5	5	1	met	31	23	3	A	12, 16, 26, 31, 34
4	4	1	iets	18	19	2	B	5, 7, 18, 23
4	3	1	of	18	21	1	B	4, 18, 23, 24
4	2	1	zo	18	28	2	B	4, 7, 18, 31
3	3	1	de	27	29	1	B	7, 27, 35

