Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	die met het vierkant erdoorheen en	5	A	26, 30
2	4	en aan de linkerkant	13	A	18, 30
3	3	aan de linkerkant	13	A	18, 27, 30
3	2	aan de	13	A	18, 27, 30
3	2	het vierkant	26	A	5, 26, 30
2	2	de twee	5	A	26, 30
2	2	dit zijn	14	A	17, 30
2	2	en de	22	A	5, 26
2	2	twee klein	13	A	18, 30
8	1	ja	26	A	4, 6, 7, 8, 17, 19, 22, 29
5	1	de	26	A	5, 18, 26, 27, 30
4	1	aan	28	A	3, 18, 27, 30
4	1	die	14	A	17, 18, 26, 30
4	1	en	26	A	5, 18, 26, 30
4	1	vierkant	26	A	5, 17, 26, 30
3	1	erdoorheen	14	A	17, 26, 30
3	1	met	14	A	17, 26, 30
3	1	zijn	22	A	9, 17, 30
2	1	bovenop	5	A	26, 30
2	1	l-vorm	13	A	18, 30
2	1	torent	9	A	18, 26
2	1	yes	9	A	20, 28

