Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	en rechts zitten	9	10	1	A	0, 9
8	8	2	aan de	7	22	1	A	4, 7, 14, 15, 18, 20, 21, 25
2	2	2	de bovenkant	21	15	1	B	7, 21
2	1	2	rechts zitten	9	10	1	A	0, 9
13	13	1	ja	6	37	2	A	0, 1, 6, 8, 10, 12, 16, 23, 28, 30, 31, 33, 36
11	11	1	dat	9	31	2	A	0, 4, 9, 15, 18, 19, 20, 21, 25, 29, 30
11	11	1	een	6	36	2	A	0, 4, 6, 7, 8, 9, 17, 18, 27, 30, 35
9	1	1	aan	7	22	2	A	4, 5, 7, 14, 15, 18, 20, 21, 25
9	3	1	de	7	22	1	A	4, 7, 14, 15, 18, 20, 21, 23, 25
9	7	1	en	8	31	2	A	0, 4, 8, 9, 19, 22, 25, 27, 30
7	7	1	die	8	33	1	A	3, 8, 19, 21, 25, 30, 35
7	7	1	zijn	17	30	3	B	6, 8, 9, 17, 29, 30, 35
6	6	1	bovenop	27	33	2	A	3, 19, 27, 30, 32, 35
5	5	1	hebben	7	23	2	A	3, 5, 7, 18, 25
4	2	1	rechts	30	36	1	A	0, 9, 30, 35
3	3	1	ik	18	18	1	B	8, 18, 25
3	3	1	links	25	23	1	B	8, 25, 30
3	3	1	maar	21	14	2	B	8, 9, 21
3	3	1	rond	21	23	1	B	8, 21, 30
2	2	1	deze	6	4	1	A	3, 6
2	2	1	waar	35	31	1	A	5, 35

