Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	rechts die steeds groot worden	19	B	22, 40
2	4	en een kubus rechts	10	B	31, 40
3	3	die steeds groot	28	B	22, 40, 49
2	3	en nog een	19	B	23, 41
3	2	deze hebben	29	B	21, 40, 49
3	2	een kubus	19	B	31, 40, 49
3	2	en een	19	B	22, 31, 40
3	2	kubus rechts	17	B	31, 40, 47
2	2	bovenop en	20	B	21, 40
2	2	ja ja	17	B	26, 42
14	1	ja	39	B	9, 10, 12, 14, 15, 17, 23, 24, 25, 26, 27, 31, 42, 47
7	1	een	29	B	21, 22, 23, 31, 40, 41, 49
7	1	en	29	B	21, 22, 23, 31, 40, 41, 49
5	1	rechts	28	B	22, 31, 40, 47, 49
4	1	die	34	B	16, 22, 40, 49
4	1	groot	28	B	22, 40, 47, 49
4	1	ovaal	39	B	11, 21, 40, 49
3	1	bovenop	20	B	21, 30, 40
3	1	de	34	B	16, 21, 49
2	1	L	33	B	16, 48
2	1	haak	19	B	23, 41
2	1	ik	7	B	10, 16
2	1	links	10	B	40, 49
2	1	vierkant	10	B	13, 22

