Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	ok bij mij B	13	B	10, 22
3	3	ok bij mij	22	B	10, 22, 31
2	3	o dit zijn	11	B	20, 30
3	2	verrekijker en	23	B	8, 20, 30
2	2	o die	12	B	16, 27
5	1	ja	26	B	8, 9, 21, 28, 33
5	1	o	17	B	16, 20, 27, 30, 32
5	1	ok	24	B	10, 17, 22, 31, 33
4	1	mij	24	B	8, 10, 22, 31
4	1	zijn	23	B	8, 9, 20, 30
3	1	B	23	B	10, 22, 32
3	1	dat	25	B	9, 20, 33
3	1	die	12	B	16, 20, 27
3	1	dit	23	B	8, 20, 30
3	1	met	23	B	8, 20, 30
2	1	antenne	13	B	8, 20
2	1	hier	17	B	16, 32
2	1	robot	11	B	20, 30

