Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	schijf aan de voorkant	17	B	6, 22
3	3	aan de achterkant	25	B	8, 22, 32
2	3	een soort van	2	B	6, 7
2	3	op zijn onderzetter	11	B	21, 31
2	2	deze zijn	17	B	5, 21
2	2	een een	4	B	6, 9
2	2	zijn wel	19	B	3, 21
6	1	zijn	29	B	3, 4, 5, 8, 21, 31
5	1	deze	29	B	3, 4, 5, 21, 31
5	1	ja	21	B	6, 9, 11, 16, 26
4	1	een	7	B	3, 6, 7, 9
4	1	en	25	B	8, 9, 22, 32
3	1	onderzetter	29	B	3, 21, 31
3	1	op	29	B	3, 21, 31
3	1	wel	29	B	3, 21, 31
2	1	dan	10	B	8, 17
2	1	dat	5	B	4, 8
2	1	die	6	B	3, 8
2	1	er	2	B	5, 6
2	1	het	7	B	3, 9
2	1	ook	2	B	8, 9
2	1	staan	19	B	3, 21

