Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	ik kunnen het	2	A	28, 29
2	3	met dat petaal	8	A	18, 25
3	2	zeggen maar	27	A	0, 19, 26
2	2	aan de	23	A	1, 23
2	2	dat zijn	13	A	12, 24
2	2	ja ja	19	A	2, 20
2	2	pedaal erachter	18	A	2, 19
2	2	petaal pedaal	17	A	2, 18
2	2	staaf doorheen	20	A	0, 19
9	1	ja	30	A	2, 3, 4, 10, 11, 20, 24, 27, 31
4	1	er	26	A	0, 1, 18, 25
4	1	het	30	A	0, 26, 28, 29
4	1	pedaal	25	A	2, 18, 19, 26
4	1	zijn	14	A	12, 18, 24, 25
3	1	achterop	9	A	18, 25, 26
3	1	met	16	A	10, 18, 25
3	1	petaal	24	A	2, 18, 25
2	1	aan	23	A	1, 23
2	1	deze	19	A	0, 18
2	1	die	10	A	10, 19
2	1	en	19	A	1, 19
2	1	waar	19	A	1, 19
2	1	weer	8	A	18, 25
2	1	zo'n	2	A	0, 1

