Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	hebben een staaf aan de achterkant	10	A	2, 11
6	3	aan de achterkant	15	A	2, 4, 6, 7, 11, 16
2	2	die deegroller	13	A	20, 32
2	2	en een	4	A	4, 7
2	2	waar zijn	9	A	36, 44
10	1	ja	38	A	6, 13, 15, 17, 18, 19, 20, 21, 37, 43
8	1	de	39	A	2, 4, 6, 7, 11, 16, 18, 40
7	1	zijn	31	A	14, 16, 18, 32, 36, 40, 44
6	1	die	31	A	6, 14, 20, 32, 35, 36
6	1	een	17	A	2, 4, 6, 7, 11, 18
4	1	deegroller	35	A	6, 20, 32, 40
4	1	en	29	A	4, 7, 14, 32
3	1	hebben	10	A	2, 6, 11
3	1	het	11	A	6, 7, 16
3	1	staaf	13	A	2, 11, 14
3	1	waar	25	A	20, 36, 44
2	1	deze	31	A	2, 32
2	1	hij	4	A	11, 14
2	1	lang	3	A	18, 20
2	1	lijken	8	A	7, 14
2	1	van	11	A	6, 16
2	1	weer	9	A	32, 40

