Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	die twee armp zo en	6	A	16, 21
2	5	dit zijn dat poppe met	6	A	16, 21
2	5	even kijken waar die zijn	7	A	17, 23
3	2	met die	4	A	18, 19, 21
2	2	een beetje	4	A	0, 3
2	2	en dan	2	A	2, 3
2	2	en die	21	A	1, 21
2	2	ook nog	17	A	3, 19
2	2	rond hoofd	15	A	2, 16
2	2	zo'n balk	14	A	3, 16
7	1	die	23	A	1, 16, 17, 18, 19, 21, 23
7	1	ja	25	A	0, 3, 4, 10, 20, 22, 24
5	1	zijn	24	A	0, 16, 17, 21, 23
3	1	armp	21	A	1, 16, 21
3	1	balk	17	A	3, 16, 19
3	1	dan	4	A	0, 2, 3
3	1	een	4	A	0, 2, 3
3	1	hebben	3	A	0, 1, 2
3	1	het	20	A	0, 3, 19
3	1	nummer	14	A	11, 20, 24
3	1	poppe	22	A	0, 16, 21
3	1	zo	21	A	1, 16, 21
3	1	zo'n	16	A	1, 3, 16
2	1	dat	6	A	16, 21
2	1	echt	18	A	2, 19
2	1	ik	20	A	0, 19
2	1	oké	21	A	0, 20
2	1	op	20	A	0, 19
2	1	één	17	A	0, 16

