Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	ja dat zijn	4	B	21, 24
2	3	ja dit zijn	10	B	14, 23
2	3	waar dat vierkant	10	B	14, 23
2	3	zijn zeggen maar	3	B	0, 2
3	2	dat vierkant	10	B	14, 20, 23
3	2	dat zijn	12	B	13, 21, 24
2	2	aan de	2	B	0, 1
2	2	dat er	19	B	2, 20
2	2	doorheen lopen	10	B	14, 23
2	2	een vierkant	3	B	0, 2
2	2	en twee	4	B	12, 15
2	2	twee punt	10	B	3, 12
2	2	zeggen maar	3	B	0, 2
2	2	zijn dat	13	B	2, 14
2	2	zitten een	2	B	1, 2
8	1	ja	24	B	1, 2, 3, 14, 15, 21, 23, 24
4	1	en	16	B	0, 1, 12, 15
4	1	ok	21	B	0, 13, 14, 20
3	1	doorheen	10	B	14, 20, 23
3	1	er	21	B	0, 2, 20
3	1	lopen	24	B	0, 14, 23
3	1	punt	13	B	3, 12, 15
3	1	zitten	3	B	0, 1, 2
2	1	hij	2	B	0, 1
2	1	maar	3	B	0, 2
2	1	o	2	B	20, 21

