Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	pixelachtig ding aan de rechterkant	25	B	14, 38
4	2	aan de	25	B	14, 17, 19, 38
2	2	, één	21	B	18, 38
2	2	een beetje	10	B	10, 19
2	2	en Linksvoor	10	B	33, 42
2	2	en een	20	B	19, 38
2	2	gelijk vorm	9	B	34, 42
2	2	in het	12	B	7, 18
2	2	lepel in	9	B	7, 15
2	2	soort van	3	B	15, 17
2	2	twee gelijk	11	B	32, 42
2	2	zitten een	5	B	7, 11
9	1	ja	36	B	8, 9, 20, 22, 31, 32, 35, 40, 43
7	1	en	33	B	10, 11, 16, 19, 33, 38, 42
6	1	een	32	B	7, 10, 11, 14, 19, 38
5	1	de	25	B	14, 15, 17, 19, 38
4	1	twee	25	B	18, 32, 38, 42
4	1	zitten	10	B	7, 10, 11, 16
3	1	dezelfde	29	B	10, 16, 38
3	1	het	12	B	7, 16, 18
3	1	soort	3	B	15, 16, 17
3	1	van	19	B	15, 17, 33
2	1	achter	28	B	11, 38
2	1	alsof	3	B	16, 18
2	1	figuur	3	B	16, 18
2	1	keer	2	B	18, 19
2	1	kop	4	B	15, 18
2	1	link	7	B	10, 16
2	1	oké	24	B	12, 35
2	1	ongeveer	25	B	10, 34
2	1	staart	7	B	11, 17
2	1	één	21	B	18, 38

