Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	dat driehoekig staafje	8	A	8, 15
2	3	ja dat zijn	8	A	5, 12
2	3	met het bollet	13	A	7, 19
3	2	dat zijn	14	A	5, 12, 18
3	2	dit zijn	13	A	7, 14, 19
2	2	aan de	14	A	7, 20
2	2	die twee	7	A	14, 20
2	2	en links	8	A	8, 15
6	1	dat	14	A	5, 8, 12, 14, 15, 18
6	1	ja	14	A	4, 5, 7, 12, 16, 17
4	1	de	14	A	7, 14, 19, 20
4	1	en	13	A	8, 14, 15, 20
3	1	bollet	13	A	7, 14, 19
3	1	met	13	A	7, 14, 19
2	1	boven	7	A	14, 20
2	1	die	7	A	14, 20
2	1	een	6	A	3, 8
2	1	het	13	A	7, 19
2	1	kegel	7	A	14, 20
2	1	staafje	8	A	8, 15
2	1	vierkant	7	A	8, 14

