Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	een schuin vierkant	9	7	1	A	3, 9
4	4	2	met een	17	32	1	A	2, 17, 28, 33
3	1	2	schuin vierkant	13	11	1	A	3, 9, 13
2	2	2	vierkant naar	33	21	1	A	13, 33
11	11	1	ja	13	25	3	B	7, 8, 10, 13, 16, 19, 22, 23, 25, 30, 31
10	6	1	een	9	32	3	A	2, 3, 4, 9, 17, 21, 26, 28, 30, 33
8	8	1	en	9	28	1	A	3, 9, 13, 14, 17, 21, 28, 30
7	4	1	met	17	34	4	A	0, 2, 4, 14, 17, 28, 33
6	6	1	twee	17	35	3	A	0, 2, 14, 17, 28, 34
6	2	1	vierkant	17	31	1	A	3, 9, 13, 17, 30, 33
4	4	1	aan	17	29	2	A	0, 3, 17, 28
4	4	1	de	17	28	2	A	0, 3, 17, 27
4	4	1	die	23	20	3	A	4, 14, 18, 23
4	4	1	zijn	20	20	3	A	1, 2, 18, 20
3	3	1	dan	23	23	2	A	1, 14, 23
3	3	1	je	20	21	2	A	0, 3, 20
2	2	1	achterkant	7	5	1	A	3, 7
2	2	1	balk	34	31	1	A	4, 34
2	2	1	van	23	24	1	A	0, 23

