Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	aan de bovenkant en	20	A	3, 22
2	3	aan de rechterkant	21	A	4, 24
2	3	en aan de	2	A	3, 4
2	3	twee van die	20	A	3, 22
2	3	zijn weer met	11	A	22, 32
3	2	die ja	14	A	13, 15, 26
3	2	groot worden	29	A	4, 23, 32
2	2	dat dat	10	A	4, 13
2	2	dat zijn	14	A	14, 27
2	2	en de	12	A	22, 33
2	2	ja dat	2	A	13, 14
2	2	kubus die	29	A	4, 32
2	2	met die	20	A	13, 32
2	2	oké ja	13	A	22, 34
2	2	zo'n kubus	20	A	4, 23
9	1	ja	30	A	5, 13, 14, 15, 22, 25, 26, 33, 34
7	1	die	30	A	3, 4, 13, 15, 22, 26, 32
6	1	de	31	A	3, 4, 13, 22, 24, 33
6	1	en	31	A	3, 4, 22, 23, 32, 33
5	1	dat	24	A	4, 13, 14, 23, 27
4	1	aan	22	A	3, 4, 22, 24
4	1	kubus	30	A	4, 23, 32, 33
4	1	oké	32	A	3, 11, 22, 34
4	1	worden	30	A	3, 4, 23, 32
3	1	twee	30	A	3, 22, 32
3	1	van	20	A	3, 4, 22
3	1	weer	30	A	3, 22, 32
2	1	deze	30	A	3, 32
2	1	hebben	2	A	3, 4
2	1	het	2	A	3, 4
2	1	zijkant	20	A	3, 22
2	1	zo'n	20	A	4, 23

