Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	een soort	16	18	1	B	1, 16, 18
3	3	2	op een	15	17	1	B	0, 15, 16
9	9	1	ja	14	21	4	B	5, 6, 7, 10, 14, 20, 21, 22, 25
6	6	1	de	14	18	3	B	1, 9, 12, 14, 17, 18
6	1	1	een	15	19	3	B	0, 1, 9, 15, 16, 18
6	3	1	soort	3	19	1	B	1, 3, 16, 17, 18, 19
5	2	1	op	15	20	2	B	0, 6, 15, 16, 19
4	4	1	dat	6	19	1	A	4, 6, 20, 22
4	4	1	met	14	10	2	B	9, 12, 14, 18
4	4	1	zijn	6	19	1	A	4, 6, 14, 22
3	3	1	achter	23	19	1	B	9, 23, 27
3	3	1	door	24	24	2	B	1, 9, 24
3	3	1	en	17	12	2	B	6, 9, 17
3	3	1	vierkant	16	20	1	B	0, 16, 19
2	2	1	heen	24	16	1	B	9, 24
2	2	1	okee	11	8	1	A	4, 11
2	2	1	wat	17	13	1	B	5, 17

