Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	de wcrolhouder	8	B	16, 18, 23
3	2	dit zijn	13	B	11, 19, 23
2	2	dat zijn	17	B	6, 22
2	2	deze hebben	8	B	11, 18
2	2	die staaf	9	B	11, 19
2	2	het lepel	5	B	19, 23
6	1	zijn	18	B	6, 11, 16, 19, 22, 23
5	1	ja	22	B	3, 4, 12, 22, 24
4	1	dat	17	B	6, 16, 19, 22
4	1	de	8	B	16, 18, 19, 23
3	1	en	16	B	4, 11, 19
3	1	het	13	B	11, 19, 23
3	1	met	13	B	11, 19, 23
2	1	die	9	B	11, 19
2	1	een	8	B	4, 11
2	1	ei	9	B	11, 19
2	1	hebben	8	B	11, 18
2	1	lepeltje	8	B	4, 11

