Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	weten welk je bedoelen	28	25	1	B	4, 28
2	2	3	aan de bovenkant	31	21	1	A	11, 31
2	2	3	aan de linkerkant	38	38	1	A	1, 38
2	2	3	de rechterkant twee	37	38	1	A	0, 37
11	7	2	aan de	18	39	4	A	0, 1, 10, 11, 18, 19, 22, 31, 32, 37, 38
4	2	2	de rechterkant	37	38	3	A	0, 10, 22, 37
3	1	2	de bovenkant	31	30	2	A	2, 11, 31
2	2	2	dat zijn	35	28	1	A	8, 35
2	2	2	een soort	16	16	1	A	1, 16
2	2	2	ik denken	9	6	1	B	4, 9
2	2	2	ik weten	28	9	1	B	20, 28
14	3	1	de	18	39	7	A	0, 1, 2, 9, 10, 11, 13, 18, 19, 22, 31, 32, 37, 38
14	14	1	ja	3	33	1	A	2, 3, 4, 5, 9, 11, 14, 17, 21, 23, 24, 25, 29, 34
9	8	1	twee	18	38	4	A	0, 10, 12, 13, 18, 19, 22, 32, 37
8	5	1	ik	9	25	2	B	4, 6, 9, 15, 19, 20, 26, 28
8	6	1	zijn	16	29	4	A	7, 8, 9, 11, 16, 27, 31, 35
7	5	1	dat	7	32	1	B	4, 7, 8, 14, 15, 22, 35
6	6	1	die	16	32	3	A	0, 7, 9, 16, 27, 31
5	3	1	een	16	19	3	A	1, 2, 7, 16, 19
5	5	1	en	19	32	3	A	2, 7, 11, 19, 33
4	1	1	weten	28	25	3	B	4, 19, 20, 28
3	1	1	bedoelen	15	25	1	B	4, 15, 28
3	3	1	hebben	16	17	2	A	0, 1, 16
3	3	1	onderaan	33	33	2	A	1, 7, 33
3	3	1	rechts	18	9	2	A	10, 13, 18
3	1	1	soort	16	17	2	A	0, 1, 16
2	2	1	deze	16	17	1	A	0, 16
2	2	1	het	20	10	1	A	11, 20
2	2	1	hij	16	16	1	A	1, 16
2	2	1	met	37	16	1	A	22, 37
2	2	1	naar	19	7	1	A	13, 19
2	2	1	veel	19	11	1	A	9, 19

