Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	ik weten niet hoe je dat	4	A	6, 9
2	5	twee bord aan de rechterkant	19	A	7, 25
2	4	zijn dat bij mij	4	A	34, 37
3	3	aan de rechterkant	23	A	3, 7, 25
3	3	ik weten niet	18	A	6, 9, 23
2	3	aan de linkerkant	18	A	9, 26
2	3	ik hebben nu	14	A	22, 35
2	3	in het midden	12	A	8, 19
2	3	noemen ik net	14	A	22, 35
6	2	aan de	24	A	3, 7, 9, 19, 25, 26
5	2	bij mij	17	A	21, 23, 34, 35, 37
4	2	nog zo'n	15	A	5, 7, 9, 19
3	2	ik hebben	33	A	3, 22, 35
3	2	ja die	9	A	18, 25, 26
3	2	je dat	5	A	5, 6, 9
3	2	twee bord	22	A	4, 7, 25
3	2	zo'n soort	6	A	4, 5, 9
2	2	het zijn	4	A	4, 7
2	2	ja het	3	A	4, 6
2	2	met die	14	A	22, 35
2	2	soort lampenkop	4	A	6, 9
2	2	zo'n dinge	11	A	9, 19
12	1	ja	33	A	4, 6, 10, 17, 18, 20, 25, 26, 32, 33, 35, 36
8	1	zo'n	21	A	4, 5, 6, 7, 9, 19, 22, 24
7	1	die	29	A	7, 18, 22, 23, 25, 26, 35
6	1	en	16	A	4, 5, 7, 8, 9, 19
5	1	bij	17	A	21, 23, 34, 35, 37
5	1	het	16	A	4, 6, 7, 8, 19
5	1	soort	7	A	3, 4, 5, 6, 9
5	1	twee	23	A	3, 4, 7, 21, 25
3	1	een	30	A	6, 8, 35
3	1	hoe	5	A	5, 6, 9
3	1	lampenkop	17	A	6, 9, 22
3	1	met	33	A	3, 22, 35
3	1	midden	28	A	8, 19, 35
3	1	noemen	31	A	5, 22, 35
3	1	nu	33	A	3, 22, 35
3	1	nummer	17	A	21, 34, 37
3	1	of	27	A	9, 23, 35
3	1	staan	31	A	5, 23, 35
2	1	eigenlijk	2	A	3, 4
2	1	er	5	A	3, 7
2	1	eronder	3	A	24, 26
2	1	erop	18	A	5, 22
2	1	lijken	3	A	4, 6
2	1	link	5	A	19, 23
2	1	ongeveer	13	A	23, 35
2	1	ook	19	A	5, 23
2	1	staafje	17	A	8, 24
2	1	één	6	A	3, 8

