Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	en de blokkentoren eraan	11	B	39, 49
3	2	het zijn	23	B	14, 20, 36
2	2	het roer	7	B	48, 54
10	1	ja	25	B	20, 21, 22, 24, 25, 26, 38, 40, 43, 44
9	1	het	41	B	14, 16, 19, 20, 36, 37, 47, 48, 54
7	1	zijn	38	B	14, 19, 20, 36, 45, 47, 51
4	1	de	34	B	16, 39, 47, 49
4	1	die	25	B	14, 18, 36, 38
3	1	een	25	B	12, 16, 36
3	1	ik	11	B	13, 20, 23
2	1	K	2	B	19, 20
2	1	hem	11	B	13, 23
2	1	niet	5	B	13, 17
2	1	oké	27	B	15, 41
2	1	ook	6	B	12, 17
2	1	vorm	3	B	14, 16
2	1	weer	12	B	36, 47

