Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de rechterkant	14	A	14, 27
2	3	en aan de	33	A	1, 33
2	3	nog een staart	11	A	23, 33
6	2	aan de	33	A	1, 14, 23, 27, 28, 33
3	2	nog een	18	A	16, 23, 33
2	2	even groot	13	A	2, 14
7	1	ja	32	A	3, 7, 8, 17, 31, 32, 34
6	1	een	34	A	0, 15, 16, 23, 24, 33
5	1	twee	33	A	1, 2, 14, 27, 33
3	1	en	33	A	1, 16, 33
3	1	nog	18	A	16, 23, 33
3	1	zitten	34	A	0, 1, 33
2	1	bovenop	16	A	0, 15
2	1	dan	9	A	16, 24
2	1	dinge	15	A	0, 14
2	1	het	15	A	0, 14
2	1	staaf	14	A	1, 14
2	1	zegmaar	3	A	0, 2
2	1	zo'n	29	A	0, 28

