Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	2	balk op	40	26	1	A	15, 40
2	2	2	het een	34	28	1	A	7, 34
2	2	2	het zijn	25	21	1	A	5, 25
14	12	1	zijn	24	45	5	A	1, 2, 5, 6, 7, 24, 25, 29, 35, 36, 37, 40, 42, 45
12	12	1	ja	22	31	4	A	11, 17, 18, 20, 22, 26, 27, 28, 29, 31, 34, 41
10	8	1	een	25	44	5	A	2, 3, 5, 7, 15, 25, 26, 29, 34, 45
9	9	1	die	23	38	4	A	1, 9, 13, 14, 23, 27, 29, 34, 38
9	6	1	het	23	30	5	A	5, 6, 7, 15, 19, 23, 25, 26, 34
8	8	1	en	24	44	2	A	2, 7, 24, 26, 29, 37, 42, 45
7	7	1	de	32	19	2	B	24, 26, 32, 38, 39, 40, 42
7	7	1	ik	21	16	2	A	19, 20, 21, 23, 26, 29, 34
6	6	1	dat	36	42	4	A	1, 6, 8, 30, 36, 42
6	6	1	met	30	22	2	B	23, 26, 30, 39, 42, 44
6	4	1	op	27	41	2	A	5, 15, 27, 35, 40, 45
5	5	1	als	23	28	2	A	2, 7, 23, 26, 29
5	5	1	je	23	20	3	A	7, 9, 11, 23, 26
4	4	1	dan	26	23	1	A	20, 26, 35, 42
4	4	1	dit	29	20	1	B	23, 29, 37, 42
4	4	1	hem	27	23	2	A	7, 20, 27, 29
4	4	1	twee	23	44	1	A	1, 23, 26, 44
4	4	1	van	23	29	1	A	7, 23, 24, 35
4	4	1	zitten	34	33	3	A	2, 5, 8, 34
3	1	1	balk	40	36	2	A	5, 15, 40
3	3	1	bedoelen	26	18	2	A	9, 11, 26
3	3	1	liggen	27	23	2	A	5, 15, 27
3	3	1	of	23	19	1	A	9, 23, 27
3	3	1	zo'n	23	17	2	A	7, 8, 23
2	2	1	dus	25	25	1	A	1, 25
2	2	1	hebben	26	8	1	A	19, 26
2	2	1	maar	35	25	1	A	11, 35
2	2	1	mij	23	10	1	A	14, 23
2	2	1	vinden	29	4	1	B	26, 29
2	2	1	wat	26	16	1	A	11, 26

