Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	zijn die ander vogel met die balk	5	B	24, 28
2	4	balk aan de bovenkant	12	B	13, 24
2	4	ja dat zijn E	7	B	21, 27
3	3	aan de bovenkant	17	B	8, 13, 24
3	3	ja dat zijn	15	B	13, 21, 27
2	3	die balk bovenop	10	B	19, 28
2	3	en dan aan	3	B	9, 11
2	3	waar zijn die	12	B	18, 29
6	2	aan de	17	B	8, 9, 12, 13, 20, 24
5	2	dat zijn	18	B	13, 21, 27, 28, 30
3	2	en dan	12	B	9, 11, 20
2	2	een balk	6	B	8, 13
2	2	even kijken	10	B	18, 27
2	2	met een	5	B	9, 13
2	2	of zo	2	B	10, 11
2	2	zeggen maar	5	B	8, 12
2	2	zitten een	3	B	9, 11
9	1	zijn	18	B	13, 18, 20, 21, 24, 27, 28, 29, 30
8	1	die	18	B	12, 18, 19, 20, 24, 27, 28, 29
6	1	de	17	B	8, 9, 12, 13, 20, 24
4	1	dan	12	B	9, 11, 12, 20
4	1	en	12	B	9, 11, 12, 20
3	1	ja	15	B	13, 21, 27
3	1	waar	12	B	18, 27, 29
2	1	dit	17	B	8, 24
2	1	net	9	B	12, 20
2	1	ook	2	B	12, 13
2	1	van	10	B	11, 20

