Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	balk aan de voorkant en dat ei	4	A	19, 22
3	4	balk aan de voorkant	22	A	1, 19, 22
2	3	die zien je	4	A	2, 5
2	3	het komme en	8	A	2, 9
2	3	je niet helemaal	15	A	5, 19
3	2	het komme	18	A	2, 9, 19
2	2	een soort	8	A	2, 9
5	1	dat	23	A	0, 13, 19, 20, 22
5	1	die	19	A	2, 5, 9, 19, 20
5	1	en	21	A	2, 9, 19, 20, 22
4	1	aan	22	A	1, 9, 19, 22
4	1	ja	15	A	7, 12, 13, 21
4	1	je	19	A	2, 5, 19, 20
4	1	zijn	23	A	0, 1, 13, 22
3	1	de	22	A	1, 19, 22
3	1	een	9	A	1, 2, 9
3	1	helemaal	18	A	2, 5, 19
3	1	okee	12	A	0, 10, 11
3	1	zien	18	A	2, 5, 19
2	1	er	9	A	1, 9
2	1	hebben	20	A	0, 19
2	1	maar	4	A	2, 5
2	1	nummer	24	A	0, 23
2	1	zitten	8	A	2, 9

