Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	en aan de achterkant	7	3	1	A	5, 7
3	1	3	aan de achterkant	21	17	1	A	5, 7, 21
2	2	3	ja ja ja	13	4	1	B	10, 13
5	2	2	aan de	6	23	1	A	5, 6, 7, 21, 27
3	3	2	dat zijn	35	20	2	B	16, 24, 35
3	3	2	die staan	35	21	2	B	15, 16, 35
3	3	2	en dan	21	25	1	B	8, 21, 32
3	1	2	ja ja	16	7	1	B	10, 13, 16
3	3	2	met die	21	15	1	B	18, 21, 32
3	3	2	zijn het	3	34	1	B	1, 3, 34
2	2	2	een beetje	7	3	1	A	5, 7
2	2	2	ja oké	28	13	1	B	16, 28
2	2	2	met een	21	4	1	B	18, 21
2	2	2	nog een	8	4	1	A	5, 8
2	2	2	wat ik	7	4	1	A	4, 7
2	2	2	zeggen maar	8	6	1	A	3, 8
13	10	1	ja	13	34	4	B	0, 1, 9, 10, 13, 15, 16, 22, 23, 26, 28, 29, 33
12	7	1	zijn	3	35	1	B	1, 3, 5, 6, 8, 16, 18, 21, 24, 32, 34, 35
10	6	1	die	6	31	1	A	5, 6, 15, 16, 18, 19, 21, 27, 32, 35
9	5	1	een	6	31	3	A	2, 3, 5, 6, 7, 8, 18, 21, 32
7	2	1	aan	6	30	2	A	3, 5, 6, 7, 21, 27, 32
7	4	1	en	7	30	2	A	3, 5, 7, 8, 19, 21, 32
7	5	1	oké	28	28	6	B	1, 6, 11, 16, 17, 20, 28
6	3	1	dan	3	32	1	B	1, 3, 6, 8, 21, 32
6	2	1	de	6	25	2	A	3, 5, 6, 7, 21, 27
6	5	1	ik	7	29	1	A	4, 7, 15, 16, 18, 32
5	2	1	dat	21	20	1	B	16, 21, 24, 32, 35
5	3	1	het	2	34	1	B	1, 2, 3, 16, 34
5	2	1	met	21	27	3	B	6, 8, 18, 21, 32
4	1	1	staan	35	21	3	B	15, 16, 33, 35
4	4	1	twee	18	30	1	A	3, 18, 27, 32
4	4	1	zo'n	7	20	1	A	2, 7, 8, 21
3	3	1	balk	8	6	2	A	3, 5, 8
3	3	1	lijken	7	6	2	A	2, 5, 7
3	2	1	maar	8	6	2	A	3, 5, 8
3	3	1	weer	33	29	2	A	5, 21, 33
2	2	1	niet	18	15	1	A	4, 18
2	2	1	want	16	14	1	A	3, 16
2	2	1	zitten	7	5	1	A	3, 7

