Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	aan de rechterkant die	29	16	2	B	14, 17, 29
4	1	3	aan de rechterkant	29	16	3	B	14, 17, 19, 29
14	10	2	aan de	13	28	7	A	3, 4, 5, 7, 8, 9, 10, 13, 14, 17, 19, 24, 29, 30
7	7	2	een soort	3	24	1	B	0, 3, 4, 5, 8, 9, 23
5	5	2	en dan	5	12	1	B	0, 5, 8, 10, 11
3	3	2	blok die	24	8	2	B	17, 19, 24
2	2	2	dit zijn	27	2	1	B	26, 27
18	6	1	de	13	31	8	A	3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 17, 19, 24, 26, 27, 29, 30, 33
15	11	1	een	3	34	1	B	0, 3, 4, 5, 7, 8, 9, 10, 17, 18, 22, 23, 29, 30, 33
14	9	1	en	3	34	1	B	0, 3, 5, 8, 10, 11, 14, 17, 19, 24, 27, 29, 30, 33
11	11	1	ja	7	35	1	B	1, 7, 12, 15, 20, 23, 25, 31, 33, 34, 35
9	6	1	die	23	20	3	B	14, 17, 19, 23, 24, 27, 28, 29, 33
9	9	1	hebben	13	15	7	A	3, 4, 5, 7, 8, 9, 10, 13, 17
8	1	1	soort	33	34	1	B	0, 3, 4, 5, 8, 9, 23, 33
7	3	1	dan	4	26	1	B	0, 4, 5, 8, 10, 11, 25
6	6	1	handvat	17	22	3	A	3, 8, 9, 17, 18, 24
5	5	1	klein	24	20	2	B	14, 17, 24, 29, 33
5	5	1	twee	23	21	1	B	13, 23, 27, 28, 33
5	3	1	zijn	20	22	1	A	6, 20, 25, 26, 27
4	4	1	link	18	29	2	A	5, 10, 18, 33
4	4	1	van	27	34	1	B	0, 27, 29, 33
3	3	1	één	27	21	1	B	13, 27, 33
2	2	1	links	33	17	1	B	17, 33
2	2	1	okee	32	13	1	B	20, 32

