Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	en aan de achterkant zitten	9	B	0, 8
2	5	je maar voor de helft	8	B	1, 8
2	4	aan de achterkant die	39	B	1, 39
2	4	zitten een soort van	3	B	0, 2
5	3	aan de achterkant	50	B	0, 1, 8, 39, 49
3	2	die je	42	B	8, 39, 49
2	2	die schijf	32	B	8, 39
2	2	helft zien	42	B	8, 49
2	2	ja ja	38	B	6, 43
2	2	zitten een	3	B	0, 2
9	1	ja	47	B	4, 5, 6, 9, 37, 40, 41, 43, 50
5	1	de	50	B	0, 1, 8, 39, 49
5	1	die	49	B	1, 8, 39, 40, 49
5	1	zitten	9	B	0, 1, 2, 4, 8
4	1	een	9	B	0, 2, 6, 8
4	1	je	49	B	1, 8, 39, 49
4	1	zien	49	B	1, 8, 39, 49
4	1	zijn	48	B	4, 8, 39, 51
3	1	en	9	B	0, 2, 8
3	1	schijf	33	B	8, 39, 40
3	1	voor	49	B	1, 8, 49
2	1	half	32	B	8, 39
2	1	okee	40	B	0, 39
2	1	rond	35	B	6, 40

