Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	links een	19	30	2	B	0, 12, 19, 29
3	3	2	dit zijn	26	34	1	B	0, 26, 33
3	3	2	en een	33	15	2	A	19, 26, 33
15	15	1	ja	4	35	1	A	1, 4, 8, 13, 14, 15, 19, 23, 24, 25, 27, 30, 32, 34, 35
10	5	1	een	19	34	5	B	0, 2, 12, 13, 15, 19, 26, 28, 29, 33
9	8	1	en	19	32	3	B	2, 12, 18, 19, 20, 26, 28, 29, 33
9	6	1	zijn	26	37	4	B	0, 2, 9, 25, 26, 28, 29, 33, 36
6	2	1	links	31	34	2	B	0, 12, 19, 29, 31, 33
6	6	1	rechtsboven	19	25	3	B	2, 6, 11, 19, 20, 26
3	3	1	die	19	24	1	B	6, 19, 29
3	3	1	hij	29	15	1	A	19, 29, 33
3	3	1	zo	22	21	2	B	2, 4, 22
2	2	1	de	28	3	1	A	26, 28
2	2	1	rechts	33	3	1	A	31, 33

