Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de linkerkant	7	B	15, 21
2	3	aan de rechterkant	11	B	6, 16
2	3	iets naar achter	7	B	15, 21
2	3	lopen naar achter	16	B	13, 28
2	3	naar achter lopen	29	B	5, 33
2	3	van het kop	4	B	18, 21
2	2	dus het	12	B	6, 17
2	2	even kijken	23	B	3, 25
2	2	heel klein	5	B	16, 20
2	2	het een	2	B	16, 17
8	1	het	23	B	6, 14, 15, 16, 17, 18, 21, 28
6	1	een	16	B	6, 15, 16, 17, 20, 21
6	1	ja	14	B	22, 23, 25, 27, 28, 35
6	1	zitten	16	B	6, 14, 15, 19, 20, 21
5	1	de	23	B	6, 15, 16, 21, 28
5	1	zijn	21	B	6, 15, 16, 17, 26
4	1	aan	16	B	6, 15, 16, 21
4	1	en	8	B	14, 15, 16, 21
3	1	die	10	B	19, 20, 28
3	1	dus	13	B	6, 17, 18
3	1	kop	6	B	16, 18, 21
3	1	panne	9	B	6, 13, 14
3	1	trompet	10	B	28, 33, 37
2	1	M	29	B	8, 36
2	1	alsof	3	B	15, 17
2	1	cirkel	4	B	16, 19
2	1	dat	17	B	5, 21
2	1	er	7	B	15, 21
2	1	figuur	7	B	15, 21
2	1	met	5	B	16, 20
2	1	soort	5	B	13, 17
2	1	wat	11	B	6, 16

