Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	en een piramide op zijn kop	15	B	20, 34
5	4	piramide op zijn kop	27	B	8, 14, 20, 29, 34
2	3	boven het midden	14	B	6, 19
2	3	links en rechts	14	B	7, 20
3	2	en een	15	B	20, 21, 34
3	2	het midden	14	B	6, 8, 19
2	2	dan twee	14	B	6, 19
2	2	dat zijn	9	B	17, 25
2	2	deze hebben	14	B	6, 19
2	2	dit zijn	27	B	6, 32
2	2	een soort	3	B	6, 8
2	2	ja ja	28	B	9, 36
17	1	ja	32	B	8, 9, 13, 14, 15, 16, 23, 24, 25, 26, 27, 28, 30, 35, 36, 37, 39
7	1	en	29	B	6, 7, 8, 19, 20, 21, 34
5	1	een	29	B	6, 8, 20, 21, 34
3	1	dat	16	B	17, 25, 32
3	1	die	27	B	6, 22, 32
3	1	het	14	B	6, 8, 19
2	1	L	24	B	17, 40
2	1	deze	14	B	6, 19
2	1	hebben	14	B	6, 19
2	1	hem	14	B	25, 38
2	1	hoe	4	B	19, 22
2	1	noemen	4	B	19, 22
2	1	plateau	3	B	6, 8
2	1	van	3	B	6, 8
2	1	we	4	B	19, 22

